"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"6577" 1.81686689617569e-51 -0.751665431602171 0.238 0.415 2.25673037173982e-47 7 "SEP15"
"6578" 2.00398661206408e-51 -1.16219910959345 0.902 0.806 2.48915177084479e-47 7 "RPL7"
"6579" 4.2414395575359e-51 -0.71588192614301 0.37 0.487 5.26829207441534e-47 7 "HMGN2"
"6580" 4.85459912535738e-51 -0.780078015489073 0.125 0.348 6.02989757360641e-47 7 "HNRNPR"
"6581" 1.06241490527932e-50 -0.769847307077953 0.409 0.446 1.31962555384744e-46 7 "RPL10A"
"6582" 3.22736139322656e-50 -1.21173871976036 0.379 0.194 4.00870558652671e-46 7 "S100A4"
"6583" 5.79656632206046e-50 -1.45855416418658 0.158 0.345 7.1999150286313e-46 7 "MIF"
"6584" 3.74375883332069e-49 -0.707375399444312 0.437 0.539 4.65012284686763e-45 7 "PPP1R2"
"6585" 7.83350123968814e-48 -1.44348040060395 0.746 0.761 9.72999188981664e-44 7 "RPS8"
"6586" 1.03268099158508e-47 -0.943488725029777 0.276 0.475 1.28269305964783e-43 7 "RAN"
"6587" 1.1366124173279e-47 -0.716951926549176 0.303 0.483 1.41178628356298e-43 7 "MPHOSPH8"
"6588" 1.71917478501541e-47 -1.01207594496914 0.412 0.397 2.13538700046763e-43 7 "HSP90AB1"
"6589" 3.25601544029163e-47 -1.42945223003225 0.797 0.761 4.04429677838623e-43 7 "RPL13"
"6590" 3.39248676323526e-47 -0.909602306546035 0.163 0.35 4.21380780861452e-43 7 "ATP5G1"
"6591" 4.55430638431086e-47 -0.731581991319843 0.245 0.403 5.65690395995252e-43 7 "MEF2D"
"6592" 5.42913972425107e-46 -1.2349061589301 0.11 0.286 6.74353445149226e-42 7 "HSPE1"
"6593" 1.62894534324586e-45 -0.700218940421449 0.31 0.402 2.02331301084568e-41 7 "PPDPF"
"6594" 2.08287526831572e-45 -1.1995150362212 0.118 0.338 2.58713937077496e-41 7 "HSP90B1"
"6595" 6.93167439680657e-45 -0.779597836931506 0.234 0.395 8.60983276827344e-41 7 "PDCD4"
"6596" 3.405311468052e-44 -0.722524315840838 0.522 0.595 4.22973737446739e-40 7 "SMAP2"
"6597" 5.71293307380707e-44 -0.826140564822667 0.093 0.291 7.09603417097576e-40 7 "NCL"
"6598" 1.5399841902221e-43 -0.801031038992461 0.283 0.405 1.91281436267486e-39 7 "EIF3G"
"6599" 4.3502345864499e-43 -0.849697468512193 0.166 0.375 5.40342637982942e-39 7 "KRTCAP2"
"6600" 4.46872419042415e-43 -4.50799239706225 0.149 0.376 5.55060231692584e-39 7 "JCHAIN"
"6601" 6.45433231083142e-43 -0.710219684277265 0.294 0.489 8.01692616328371e-39 7 "PTP4A2"
"6602" 9.72501927261331e-42 -0.708403523098624 0.08 0.271 1.2079446438513e-37 7 "DEK"
"6603" 2.91924418143178e-41 -0.863033051548569 0.116 0.305 3.62599319775641e-37 7 "GIMAP1"
"6604" 1.56764532160632e-39 -0.89118271545783 0.107 0.273 1.94717225396721e-35 7 "DUSP1"
"6605" 2.78247558309303e-38 -0.747817096950162 0.121 0.266 3.45611292175985e-34 7 "STARD3NL"
"6606" 4.75789855663604e-36 -0.775947883653367 0.618 0.685 5.90978579719762e-32 7 "PPIB"
"6607" 0 8.25563677965739 0.903 0.215 0 10 "DEFA1B"
"6608" 0 8.08112294561948 0.976 0.129 0 10 "ELANE"
"6609" 0 7.5929002549492 0.992 0.1 0 10 "CTSG"
"6610" 0 7.12795585580714 0.984 0.091 0 10 "PRTN3"
"6611" 1.82336631029494e-204 2.27970190700172 0.968 0.124 2.26480329401735e-200 10 "ALAS1"
"6612" 7.92656502077816e-178 1.21794496220904 0.71 0.002 9.84558641230855e-174 10 "TNFRSF12A"
"6613" 3.64960044161189e-145 3.89667714265006 0.492 0.012 4.53316870852612e-141 10 "FDCSP"
"6614" 4.82508535500587e-142 2.31219472636853 0.968 0.8 5.99323851945279e-138 10 "H2AFZ"
"6615" 2.73987960121133e-138 2.5790697317362 0.992 0.885 3.40320445266459e-134 10 "LOC101929876"
"6616" 6.71396766923745e-127 2.00910837577213 0.952 0.172 8.33941924195984e-123 10 "P4HB"
"6617" 3.90817394161508e-124 0.707444348499156 0.516 0.002 4.85434285288009e-120 10 "EPX"
"6618" 5.83090839787451e-122 1.75068710032929 0.944 0.822 7.24257132099993e-118 10 "BRI3"
"6619" 1.08264021067738e-117 -2.48442538316186 0.823 0.925 1.34474740568237e-113 10 "VIM"
"6620" 1.23017905570308e-116 1.61852980816185 0.944 0.723 1.52800540508879e-112 10 "SHFM1"
"6621" 2.71157036025725e-114 1.77492368337803 0.96 0.369 3.36804154447553e-110 10 "APMAP"
"6622" 6.96890575714902e-112 1.85949151846241 0.992 0.916 8.65607784095479e-108 10 "RBM3"
"6623" 3.90042906590507e-110 -2.49979244080139 0.613 0.894 4.84472294276069e-106 10 "LSP1"
"6624" 1.28324026138039e-104 2.10652635953495 0.944 0.387 1.59391272866058e-100 10 "PDCD4"
"6625" 1.74905212165771e-103 1.72036763264351 0.984 0.465 2.17249764031104e-99 10 "SSR1"
"6626" 1.07397087707354e-100 1.96541776798289 0.919 0.218 1.33397922641305e-96 10 "GSTM3"
"6627" 6.73689600671416e-99 1.79947089474429 0.935 0.44 8.36789852993965e-95 10 "COX5A"
"6628" 4.21083689850985e-98 2.05801959002361 0.952 0.93 5.23028051163909e-94 10 "RPL9"
"6629" 4.70785177208995e-98 1.96414167648476 0.976 0.906 5.84762268611293e-94 10 "RPS10"
"6630" 1.64832873371897e-97 2.00398795489671 0.976 0.982 2.04738912015234e-93 10 "RPL39"
"6631" 2.15228907744246e-97 -1.84131135933471 0.798 0.823 2.67335826309128e-93 10 "CST3"
"6632" 1.35049504733858e-96 1.58967427145361 0.871 0.254 1.67744989829925e-92 10 "CITED4"
"6633" 2.66102240623666e-95 -2.63695168924808 0.935 0.852 3.30525593078656e-91 10 "TYROBP"
"6634" 3.76461130347688e-94 2.01933147276283 0.992 0.976 4.67602370004863e-90 10 "RPS12"
"6635" 6.47107317772494e-94 1.72298249659773 0.944 0.168 8.03771999405214e-90 10 "RNASEH2C"
"6636" 2.63281609900377e-92 1.54417309083847 0.952 0.665 3.27022087657258e-88 10 "PDIA3"
"6637" 2.95282626853282e-92 1.86514332096151 0.976 0.953 3.66770550814461e-88 10 "RPL11"
"6638" 5.0396728011913e-92 -3.18099767668874 0.944 0.992 6.25977758635971e-88 10 "FTH1"
"6639" 3.30545351170905e-91 1.76013782456264 0.96 0.681 4.10570380689381e-87 10 "PPIB"
"6640" 2.75748718912698e-89 1.23876714082689 0.855 0.094 3.42507483761462e-85 10 "PSMG4"
"6641" 2.81207206671684e-89 1.2499028237888 0.823 0.078 3.49287471406898e-85 10 "CDK2AP1"
"6642" 1.29599138563743e-87 1.26273775084718 0.839 0.091 1.60975090010025e-83 10 "HPRT1"
"6643" 2.78393440904109e-85 1.99365689879975 0.992 0.791 3.45792492946994e-81 10 "RPL7A"
"6644" 2.22127212599871e-84 -2.04481580553688 0.774 0.745 2.759042107703e-80 10 "SVIP"
"6645" 3.49028888842714e-84 1.66826520723199 0.895 0.138 4.33528782831536e-80 10 "NKG7"
"6646" 1.14755687969692e-83 1.71909755023919 0.992 0.98 1.42538040027155e-79 10 "RPS7"
"6647" 9.56716313401892e-83 1.64273356583423 0.935 0.415 1.18833733287649e-78 10 "SNRPG"
"6648" 4.4506914138648e-82 -2.79645702785386 0.774 0.91 5.52820380516147e-78 10 "PTPRC"
"6649" 2.04029548407849e-81 1.83110498262434 0.952 0.746 2.5342510207739e-77 10 "RPL22"
"6650" 2.29322920277107e-81 1.80845178762697 1 0.879 2.84841999276194e-77 10 "RPL36"
"6651" 1.01979444404165e-80 2.06744326314084 0.952 0.277 1.26668667894414e-76 10 "HSPE1"
"6652" 6.59202216909695e-80 -3.02625616461946 0.169 0.785 8.18795073623532e-76 10 "IGSF6"
"6653" 9.13251363125094e-80 1.49190204383275 0.96 0.213 1.13434951813768e-75 10 "LSM7"
"6654" 4.01745985902903e-79 1.1740040916556 0.831 0.116 4.99008689089996e-75 10 "POC1A"
"6655" 1.12685999093328e-78 1.734286287891 0.911 0.414 1.39967279473823e-74 10 "ERH"
"6656" 2.22611714273702e-77 -1.42206792326974 0.952 0.843 2.76506010299366e-73 10 "FCER1G"
"6657" 3.76947548849949e-77 1.88706555391455 0.952 0.315 4.68206550426521e-73 10 "CALR"
"6658" 4.99658020376656e-77 -1.38234096116406 0.847 0.873 6.20625227109845e-73 10 "COTL1"
"6659" 6.39034468635481e-77 1.51505020133903 0.935 0.594 7.93744713492131e-73 10 "TMA7"
"6660" 2.45198236618613e-76 1.7935869928834 0.984 0.934 3.04560729703979e-72 10 "RPS3A"
"6661" 3.32422149035989e-76 -1.92119343047892 0.629 0.747 4.12901551317602e-72 10 "NCF1"
"6662" 3.39088036189371e-76 -2.35867444897008 0.863 0.819 4.21181249750817e-72 10 "LRG1"
"6663" 1.1960512441553e-75 1.50750171545932 0.879 0.284 1.4856152503653e-71 10 "SLC25A5"
"6664" 1.43555432687385e-74 1.09747444013467 0.798 0.096 1.78310202941e-70 10 "EXOSC5"
"6665" 1.49477401972882e-73 1.64586392860856 0.944 0.341 1.85665880990517e-69 10 "ATP5G1"
"6666" 3.3408377057118e-73 1.64579686679035 0.911 0.28 4.14965451426462e-69 10 "RPL22L1"
"6667" 4.65989295122375e-73 -1.71676869473998 0.702 0.86 5.78805303471502e-69 10 "ITGB2"
"6668" 4.89837576488274e-73 0.897325260683414 0.685 0.057 6.08427253756085e-69 10 "GAR1"
"6669" 7.08845352468233e-73 -1.41740006634786 0.79 0.81 8.80456812300792e-69 10 "CAPG"
"6670" 1.39166715174177e-72 1.88161478707429 0.984 0.62 1.72858976917845e-68 10 "RPS9"
"6671" 2.82539657558084e-72 0.735667037247521 0.702 0.074 3.50942508652896e-68 10 "AKR1B1"
"6672" 7.46142360345784e-72 1.28179040631843 0.895 0.165 9.26783425785498e-68 10 "C1QBP"
"6673" 9.7109360203999e-72 1.34943251583969 0.952 0.609 1.20619536309387e-67 10 "GPI"
"6674" 1.48972634024856e-71 2.28635489627455 0.952 0.363 1.85038908722273e-67 10 "PTMA"
"6675" 2.84566418306288e-71 1.89074430050237 1 0.771 3.5345994817824e-67 10 "RPS18"
"6676" 3.43259122252781e-71 1.3552488696784 0.879 0.153 4.26362155750179e-67 10 "NPM3"
"6677" 6.2798632117418e-71 1.00795359705228 0.774 0.095 7.80021809530449e-67 10 "ARL2"
"6678" 1.84373476193166e-70 1.33152729238127 0.903 0.518 2.29010294779531e-66 10 "LAMTOR2"
"6679" 1.08834762990798e-69 1.55746745113413 0.976 0.962 1.3518365911087e-65 10 "RPS23"
"6680" 1.12616233483791e-69 1.7673069543723 0.992 0.611 1.39880623610217e-65 10 "RPSA"
"6681" 1.62057444425213e-68 1.89944658505646 0.992 0.771 2.01291551720557e-64 10 "RPLP0"
"6682" 3.90250640793267e-68 0.847488982248099 0.71 0.074 4.84730320929317e-64 10 "MRPS28"
"6683" 6.54769795470324e-68 1.13366551538041 0.831 0.136 8.13289562953689e-64 10 "PPA1"
"6684" 6.73109708013632e-68 1.53811079320491 0.944 0.529 8.36069568323732e-64 10 "ATP5G3"
"6685" 1.03332101265121e-67 1.73910426310811 0.984 0.9 1.28348802981407e-63 10 "RPL10"
"6686" 1.18426129230351e-67 1.75189483343753 1 0.698 1.47097095117019e-63 10 "RPL14"
"6687" 2.08773757356203e-67 1.30517003397535 0.879 0.198 2.59317884012139e-63 10 "ETFB"
"6688" 2.23746681037292e-67 1.31278981220324 0.895 0.234 2.7791575251642e-63 10 "MLEC"
"6689" 6.61048993018852e-67 1.08740139823653 0.839 0.143 8.21088954228716e-63 10 "RGCC"
"6690" 6.9177535394971e-67 1.23764583595443 0.968 0.822 8.59254167140934e-63 10 "NDUFA4"
"6691" 1.92666537759568e-66 1.82886068257957 0.968 0.381 2.3931110655116e-62 10 "EEF1B2"
"6692" 8.22310182366011e-66 1.1671628245173 0.79 0.115 1.02139147751682e-61 10 "PDIA4"
"6693" 1.63822699945038e-65 1.76347962876709 0.992 0.866 2.03484175601731e-61 10 "RPS28"
"6694" 2.25950379963134e-65 1.5401304023723 0.992 0.96 2.80652966952209e-61 10 "RPL28"
"6695" 2.67600069945663e-65 1.08062105272864 0.96 0.882 3.32386046879507e-61 10 "COX7C"
"6696" 2.71072017034085e-65 1.56525963110891 0.96 0.467 3.36698552358037e-61 10 "RAN"
"6697" 4.7702665093838e-65 -4.38068536116287 0.516 0.77 5.92514803130562e-61 10 "LCN2"
"6698" 4.82756513652753e-65 1.33351570428699 0.919 0.287 5.99631865608084e-61 10 "LSM5"
"6699" 7.87152702114592e-65 0.760718001082749 0.645 0.058 9.77722371296535e-61 10 "PCBD2"
"6700" 1.77746174359538e-64 0.980337508863407 0.798 0.125 2.20778523171983e-60 10 "TIMM13"
"6701" 5.23004812456919e-64 0.702518079289071 0.75 0.12 6.49624277552739e-60 10 "AIG1"
"6702" 8.88049254578246e-64 1.5202560945471 0.992 0.971 1.10304597911164e-59 10 "RPL27A"
"6703" 1.3164353511268e-63 1.51744988846711 0.992 0.941 1.63514434963459e-59 10 "RPL8"
"6704" 1.6226022165461e-63 0.742014386726897 0.637 0.063 2.01543421317191e-59 10 "ZNF593"
"6705" 1.78607862581414e-63 1.17096786210335 0.863 0.175 2.21848826112374e-59 10 "NUDCD2"
"6706" 1.90046628453764e-63 0.756090841286355 0.677 0.075 2.3605691720242e-59 10 "PIGY"
"6707" 1.97751953363929e-63 1.37178986867595 0.919 0.34 2.45627701273336e-59 10 "OSTC"
"6708" 2.41395826452056e-63 0.99285491076405 0.847 0.156 2.99837756036098e-59 10 "ATP1B3"
"6709" 3.7373335644343e-63 1.21496866832547 0.879 0.222 4.64214202038385e-59 10 "CKAP4"
"6710" 1.93831999141011e-62 1.14852202806556 0.919 0.625 2.4075872613305e-58 10 "NDUFA8"
"6711" 2.51400410026161e-62 1.21510633360051 0.919 0.239 3.12264449293495e-58 10 "PDCD5"
"6712" 2.72873026011989e-62 -2.83662924008424 0.105 0.754 3.38935585609491e-58 10 "C3"
"6713" 2.73528039926436e-62 1.37408084694481 0.976 0.962 3.39749178392626e-58 10 "RPS27A"
"6714" 2.98994313945848e-62 -1.98249588563947 0.403 0.811 3.71380837352138e-58 10 "ABTB1"
"6715" 3.38514650484225e-62 1.06088081879809 0.839 0.155 4.20469047366456e-58 10 "STMN1"
"6716" 5.74788349038298e-62 1.16667847098949 0.871 0.178 7.1394460834047e-58 10 "MANF"
"6717" 7.07050140517027e-62 1.11262767773855 0.815 0.142 8.782269795362e-58 10 "HSPD1"
"6718" 9.77042281698187e-62 -2.44017133181248 0.169 0.744 1.21358421809732e-57 10 "PADI4"
"6719" 2.40333704579906e-61 0.836347344332914 0.847 0.165 2.98518494458701e-57 10 "TMEM261"
"6720" 2.6168162607439e-61 1.2426500431802 0.927 0.696 3.25034747747e-57 10 "SEC61B"
"6721" 5.28280934063039e-61 0.966689884604477 0.798 0.134 6.56177748199701e-57 10 "PHB"
"6722" 8.47804049017973e-61 0.851228908458514 0.734 0.105 1.05305740928522e-56 10 "HDDC2"
"6723" 1.68343109472414e-60 0.771132857621918 0.694 0.087 2.09098976275685e-56 10 "MRPL12"
"6724" 2.73658104886142e-60 1.69776837854543 0.968 0.702 3.39910732079076e-56 10 "RPL35"
"6725" 3.95692301674685e-60 1.17100759825557 0.839 0.173 4.91489407910126e-56 10 "ATP5G2"
"6726" 5.09677703567592e-60 -3.321774713431 0.121 0.734 6.33070675601306e-56 10 "IL1R2"
"6727" 1.00354315408014e-59 1.03192805858311 0.815 0.15 1.24650095168294e-55 10 "NDUFA5"
"6728" 1.41018355069506e-59 0.933854098221026 0.79 0.134 1.75158898831833e-55 10 "BANF1"
"6729" 3.12931132504962e-59 0.975399252610648 0.879 0.196 3.88691759684414e-55 10 "GADD45GIP1"
"6730" 3.32327533626699e-59 0.699934175131102 0.661 0.079 4.12784029517723e-55 10 "MRPL52"
"6731" 5.08114886457302e-59 1.42614380828115 0.984 0.986 6.31129500468615e-55 10 "RPL37"
"6732" 5.36279875512151e-59 1.24425566264678 0.895 0.294 6.66113233373642e-55 10 "NDUFC1"
"6733" 7.13358471517657e-59 0.982347546207827 0.823 0.156 8.86062557472082e-55 10 "SNRPD1"
"6734" 8.53468507575908e-59 -2.07475198445451 0.065 0.732 1.06009323326003e-54 10 "SELL"
"6735" 1.17659587518243e-58 0.739663802255259 0.645 0.074 1.4614497365641e-54 10 "DCTPP1"
"6736" 1.4283913758191e-58 1.28576840023225 0.984 0.933 1.77420492790491e-54 10 "RPL18"
"6737" 1.5296006826479e-58 1.15194872880773 0.887 0.221 1.89991700791696e-54 10 "ATP5D"
"6738" 3.07357638168381e-58 -1.21003060830164 0.645 0.687 3.81768922368946e-54 10 "QSOX1"
"6739" 3.3605039382192e-58 1.26458079033335 0.984 0.974 4.17408194166207e-54 10 "RPS17"
"6740" 9.23983026436718e-58 1.51233455730284 0.96 0.328 1.14767931713705e-53 10 "HSP90B1"
"6741" 9.61771829884944e-58 1.39245330243347 0.887 0.221 1.19461678990009e-53 10 "HINT1"
"6742" 1.04170586086098e-57 0.860405070220246 0.758 0.126 1.29390284977542e-53 10 "CKS1B"
"6743" 2.03212879239914e-57 0.744828942218099 0.847 0.188 2.52410717303897e-53 10 "RSL24D1"
"6744" 2.4728360921134e-57 0.7878317602273 0.694 0.096 3.07150971001406e-53 10 "NHP2"
"6745" 3.2878206128686e-57 0.745029444026028 0.565 0.049 4.08380198324408e-53 10 "APEX1"
"6746" 4.89618192920608e-57 0.898526472518671 0.766 0.13 6.08154757426688e-53 10 "G6PC3"
"6747" 6.76123789471858e-57 1.44595934188676 0.992 0.761 8.39813358902995e-53 10 "RPL13"
"6748" 7.7843211260472e-57 0.941677989191583 0.815 0.16 9.66890527066323e-53 10 "CETN2"
"6749" 1.03337631481968e-56 0.89550348631758 0.863 0.195 1.28355672063752e-52 10 "HSPA9"
"6750" 1.12619884844964e-56 1.33773675656605 0.976 0.951 1.3988515896593e-52 10 "RPL35A"
"6751" 1.29313476417404e-56 0.775901341253648 0.694 0.099 1.60620269058057e-52 10 "CISD1"
"6752" 1.29663481695656e-56 -1.98054799460326 0.395 0.749 1.61055010614175e-52 10 "SIGLEC5"
"6753" 1.76023406756479e-56 1.28789281137958 0.992 0.991 2.18638673532223e-52 10 "RPL41"
"6754" 1.84105027425305e-56 0.884825586169308 0.79 0.146 2.28676854564971e-52 10 "NOP58"
"6755" 1.85471126197053e-56 1.24643153114923 0.855 0.243 2.30373685849359e-52 10 "MFSD10"
"6756" 7.82297218496784e-56 -1.36490743626215 0.919 0.911 9.71691375094856e-52 10 "PRR13"
"6757" 8.14991149500842e-56 0.930050367841435 0.798 0.153 1.012300506795e-51 10 "SPC24"
"6758" 8.36681921936978e-56 0.811078692969222 0.774 0.142 1.03924261523792e-51 10 "PA2G4"
"6759" 1.06493879195422e-55 1.02946108930788 0.815 0.164 1.32276047348634e-51 10 "NOL7"
"6760" 1.7997632408741e-55 0.841789998589124 0.919 0.251 2.23548592148972e-51 10 "GPX1"
"6761" 3.7116158738317e-55 0.759954683660873 0.629 0.072 4.61019807688636e-51 10 "FRRS1"
"6762" 5.8438159969179e-55 1.18508875564342 0.895 0.252 7.25860384977173e-51 10 "LSM6"
"6763" 1.02553480229782e-54 1.24735075017382 0.927 0.426 1.27381677793413e-50 10 "PSMB4"
"6764" 1.35310850676826e-54 1.39722759480986 0.863 0.212 1.68069607625686e-50 10 "SRGN"
"6765" 1.51199716044145e-54 0.863953640229711 0.758 0.133 1.87805167298432e-50 10 "TIPIN"
"6766" 1.70862623232975e-54 1.44105896297603 0.992 0.865 2.12228464317678e-50 10 "RPL6"
"6767" 2.89232903374809e-54 0.929876996804855 0.839 0.186 3.59256189281851e-50 10 "GSTM2"
"6768" 2.99727182205312e-54 1.02682119109728 0.847 0.196 3.72291133017218e-50 10 "LSM2"
"6769" 1.38617768619881e-53 0.756446825462657 0.637 0.083 1.72177130402755e-49 10 "MGST2"
"6770" 1.82775065976585e-53 0.831822723804657 0.766 0.143 2.27024909449517e-49 10 "EXOSC8"
"6771" 2.57967756475184e-53 1.24433697373755 0.984 0.98 3.20421750317826e-49 10 "RPL23"
"6772" 2.66102461959261e-53 0.825734779505088 0.798 0.164 3.30525867999598e-49 10 "MAGOHB"
"6773" 2.97826460292592e-53 1.20726687232736 0.855 0.209 3.69930246329429e-49 10 "C11ORF31"
"6774" 5.07943365068676e-53 0.721288679877058 0.661 0.09 6.30916453751803e-49 10 "HEXB"
"6775" 2.68873314527341e-52 1.04363459040691 0.742 0.134 3.3396754397441e-48 10 "SDF2L1"
"6776" 3.49518313495623e-52 -1.1632373587598 0.863 0.876 4.34136697192913e-48 10 "OCIAD2"
"6777" 3.58656301476018e-52 1.16478149864591 0.927 0.347 4.45486992063361e-48 10 "DDOST"
"6778" 4.18813026916652e-52 0.965083248102204 0.952 0.894 5.20207660733174e-48 10 "DAP"
"6779" 1.37483807450197e-51 0.760148667405022 0.669 0.104 1.70768637233889e-47 10 "LMAN1"
"6780" 2.11931349083352e-51 -1.59063175018971 0.669 0.878 2.63239928696432e-47 10 "STK17A"
"6781" 2.25249427664412e-51 1.43974540910645 0.944 0.336 2.79782314101966e-47 10 "MIF"
"6782" 4.03093405156111e-51 1.22767205816257 1 0.945 5.00682318544405e-47 10 "RPS6"
"6783" 5.83530384293111e-51 1.26314300644539 0.984 0.97 7.24803090330473e-47 10 "RPL24"
"6784" 5.8610602709332e-51 -2.31315002721463 0.153 0.76 7.28002296252613e-47 10 "KLF2"
"6785" 6.34255052854401e-51 1.27594721596369 0.984 0.96 7.87808201150452e-47 10 "RPL30"
"6786" 8.18907139376283e-51 0.959388372640019 0.855 0.215 1.01716455781928e-46 10 "MRPL42"
"6787" 1.29271032933273e-50 1.2124965762764 0.927 0.366 1.60567550006418e-46 10 "KRTCAP2"
"6788" 1.4644760317822e-50 1.09093755714395 0.927 0.71 1.81902567907667e-46 10 "COX6C"
"6789" 3.2187517503598e-50 0.898706855024973 0.694 0.117 3.9980115491219e-46 10 "NUCB2"
"6790" 3.54905265298421e-50 1.03227761358753 0.895 0.277 4.40827830027168e-46 10 "MRPS15"
"6791" 3.80463191076925e-50 1.71887399882296 0.879 0.395 4.72573329636649e-46 10 "HSP90AB1"
"6792" 1.00611768464322e-49 1.25094748837765 0.927 0.49 1.24969877609534e-45 10 "NDUFB10"
"6793" 1.00700751526702e-49 0.793895202945374 0.605 0.077 1.25080403471316e-45 10 "DKC1"
"6794" 1.25224244394444e-49 1.16347312998727 0.895 0.295 1.55541033962339e-45 10 "ALYREF"
"6795" 1.3172703244964e-49 0.713248112579689 0.726 0.136 1.63618147005698e-45 10 "C19ORF60"
"6796" 1.37442207652167e-49 1.20405356416862 0.903 0.388 1.70716966124757e-45 10 "MINOS1"
"6797" 2.320119490349e-49 -1.92260873044443 0.113 0.715 2.8818204189625e-45 10 "CD53"
"6798" 2.73695183569188e-49 0.82052887993682 0.79 0.174 3.39956787511289e-45 10 "NUDT1"
"6799" 3.48274957578105e-49 1.85256868201834 0.734 0.271 4.32592324807764e-45 10 "IGFBP2"
"6800" 3.78767870896499e-49 -1.31872202904534 0.734 0.798 4.70467572440542e-45 10 "LCP1"
"6801" 4.47271400501812e-49 0.722982838395664 0.774 0.169 5.55555806563301e-45 10 "C11ORF98"
"6802" 7.38051857128832e-49 0.712805389147981 0.669 0.111 9.16734211739722e-45 10 "HAUS1"
"6803" 1.0762398989189e-48 1.22556122107288 0.911 0.295 1.33679757844716e-44 10 "ANP32B"
"6804" 1.12152402961828e-48 1.12943320659263 0.927 0.503 1.39304499718887e-44 10 "ATP5H"
"6805" 1.41632723149117e-48 -2.47142365550303 0.5 0.8 1.75922005423518e-44 10 "TMSB10"
"6806" 1.80848934571923e-48 1.02370825404193 0.944 0.76 2.24632461631786e-44 10 "NDUFA3"
"6807" 5.1939009678764e-48 0.994929014440117 0.919 0.291 6.45134439219928e-44 10 "ERP29"
"6808" 5.25608304760439e-48 1.09012155782116 0.839 0.235 6.52858075342941e-44 10 "NEU1"
"6809" 8.47000744927836e-48 0.790847491327573 0.774 0.172 1.05205962527487e-43 10 "RSL1D1"
"6810" 1.78116620349071e-47 0.945532466753396 0.935 0.839 2.21238654135581e-43 10 "NDUFA1"
"6811" 1.83339412173743e-47 0.770953856177449 0.798 0.188 2.27725883861006e-43 10 "DPY30"
"6812" 2.81529235479569e-47 0.901315861442003 0.46 0.034 3.49687463389172e-43 10 "PHGDH"
"6813" 3.05940062062556e-47 1.46321624215059 0.992 0.759 3.80008151087901e-43 10 "RPS8"
"6814" 3.76511608207721e-47 1.03514885135637 0.952 0.367 4.6766506855481e-43 10 "SPCS2"
"6815" 4.04428747921136e-47 1.09431600085616 0.935 0.828 5.02340947792843e-43 10 "BTF3"
"6816" 4.75092201236492e-47 1.19117679328954 0.984 0.886 5.90112023155846e-43 10 "RPS15"
"6817" 5.46943898726039e-47 0.854338680808084 0.766 0.169 6.79359016607613e-43 10 "MRPL24"
"6818" 1.42868605926491e-46 0.812492683406341 0.806 0.198 1.77457095421294e-42 10 "DTWD1"
"6819" 1.79777421562788e-46 1.0883088799731 0.927 0.387 2.23301535323139e-42 10 "THOC7"
"6820" 2.09997004268881e-46 -1.56042886095748 0.516 0.71 2.60837279002377e-42 10 "CLEC12A"
"6821" 3.09964751180513e-46 0.929211509688797 0.71 0.137 3.85007217441316e-42 10 "CRTAP"
"6822" 3.31607571658418e-46 -2.03286966635279 0.323 0.725 4.11889764756921e-42 10 "SNX6"
"6823" 6.79364781672801e-46 1.14115063265574 0.887 0.557 8.43838995315786e-42 10 "UQCRQ"
"6824" 9.50622940421806e-46 1.16863411428317 0.879 0.318 1.18076875429792e-41 10 "SNRPF"
"6825" 9.96143821781726e-46 0.973750418677709 0.855 0.261 1.23731024103508e-41 10 "MRPL16"
"6826" 1.10838506069125e-45 0.880811225980192 0.75 0.163 1.3767250838846e-41 10 "MRPS26"
"6827" 1.30554488834405e-45 1.19595227389619 0.927 0.593 1.62161730581215e-41 10 "TMEM258"
"6828" 1.34718720067291e-45 0.813179428252575 0.919 0.306 1.67334122195582e-41 10 "CST6"
"6829" 1.37689089847833e-45 0.942720579237158 0.911 0.307 1.71023618499993e-41 10 "HYPK"
"6830" 1.47215020099402e-45 1.19244055256911 0.976 0.942 1.82855776465467e-41 10 "RPS25"
"6831" 2.26127078335134e-45 1.06433484277781 0.927 0.509 2.80872444000069e-41 10 "C7ORF55"
"6832" 2.58159757467683e-45 1.26026317955658 0.952 0.669 3.20660234750609e-41 10 "HMGB1"
"6833" 5.07851245847294e-45 0.991377522766563 0.879 0.295 6.30802032466924e-41 10 "PSMB6"
"6834" 6.56744574810388e-45 1.12704440751327 0.903 0.584 8.15742436371983e-41 10 "UQCR10"
"6835" 7.02630625578668e-45 1.26435755227554 0.944 0.462 8.72737500031263e-41 10 "EIF3F"
"6836" 1.20711537114091e-44 0.848292357432909 0.903 0.869 1.49935800249412e-40 10 "OST4"
"6837" 1.25584012984868e-44 0.922325770282769 0.798 0.21 1.55987902528505e-40 10 "PEF1"
"6838" 1.3092210879051e-44 1.17673117235571 0.927 0.524 1.62618351328693e-40 10 "POLR2L"
"6839" 1.91709120170772e-44 1.17251600963192 0.952 0.52 2.38121898164116e-40 10 "PPP1R14B"
"6840" 2.28034905925836e-44 1.05343541159848 0.879 0.344 2.83242156650481e-40 10 "VKORC1"
"6841" 2.81114880259435e-44 0.742038804593588 0.702 0.14 3.49172792770245e-40 10 "DPCD"
